Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.4755568504333496	0	21.02521	9.971355	63.0	8.0	21.025210084033613	9.971355769414432	5004	5004
2.770946741104126	1	23.596245	12.659366	76.0	9.0	23.5962441314554	12.65936477118356	5026	10030
4.048940658569336	2	23.85238	12.801494	76.0	9.0	23.85238095238095	12.801492437086388	5009	15039
5.3331217765808105	3	28.448864	16.973833	104.0	10.0	28.448863636363637	16.973833433728235	5007	20046
6.612719774246216	4	28.594286	17.155457	104.0	9.0	28.594285714285714	17.155456322483907	5004	25050
7.941710710525513	5	33.65101	19.19624	113.0	10.0	33.651006711409394	19.19624060458058	5014	30064
9.175765037536621	6	33.604027	21.479136	150.0	9.0	33.604026845637584	21.479135745534975	5007	35071
10.482134819030762	7	39.257812	25.014133	151.0	10.0	39.2578125	25.01413540810163	5025	40096
11.79873275756836	8	40.951614	27.547863	180.0	12.0	40.95161290322581	27.547862992672577	5078	45174
13.135096788406372	9	45.44144	25.068443	151.0	10.0	45.44144144144144	25.068441337175308	5044	50218
14.407245874404907	10	48.58654	29.811785	200.0	13.0	48.58653846153846	29.811784768689623	5053	55271
15.703091859817505	11	50.049503	26.540602	135.0	14.0	50.04950495049505	26.540600781706807	5055	60326
17.02460789680481	12	52.979168	26.44372	150.0	11.0	52.979166666666664	26.443721358869965	5086	65412
18.324944734573364	13	53.32979	25.914505	149.0	15.0	53.329787234042556	25.914502757070604	5013	70425
19.556817770004272	14	54.413044	26.062696	118.0	15.0	54.41304347826087	26.062697053332023	5006	75431
20.79458999633789	15	61.82927	28.140244	153.0	21.0	61.829268292682926	28.140243241814858	5070	80501
22.11313271522522	16	65.50649	34.168274	197.0	16.0	65.50649350649351	34.16827091111215	5044	85545
23.433727025985718	17	67.49333	31.021872	156.0	25.0	67.49333333333334	31.02187328679914	5062	90607
24.65933871269226	18	67.2	25.918335	154.0	28.0	67.2	25.91833327974621	5040	95647
25.92411184310913	19	71.64286	24.982872	126.0	23.0	71.64285714285714	24.982871683435842	5015	100662
27.179508924484253	20	79.55556	33.12879	171.0	28.0	79.55555555555556	33.12879042238169	5012	105674
28.46722173690796	21	75.49254	34.929512	200.0	31.0	75.49253731343283	34.9295124476523	5058	110732
29.709044933319092	22	80.77419	41.400646	200.0	16.0	80.7741935483871	41.40064646325517	5008	115740
30.991872787475586	23	85.27119	37.055996	181.0	31.0	85.27118644067797	37.055995424457876	5031	120771
32.29909372329712	24	83.03278	29.94474	200.0	22.0	83.0327868852459	29.944739932253874	5065	125836
33.544957876205444	25	73.54412	32.926582	170.0	23.0	73.54411764705883	32.9265822450357	5001	130837
34.80214977264404	26	88.68421	33.400894	200.0	31.0	88.6842105263158	33.40089183321194	5055	135892
36.12908387184143	27	83.491806	33.25935	186.0	38.0	83.49180327868852	33.25934994919877	5093	140985
37.453567028045654	28	90.33929	35.957455	187.0	41.0	90.33928571428571	35.957453422519414	5059	146044
38.781363010406494	29	83.76667	39.77703	200.0	35.0	83.76666666666667	39.777031339985925	5026	151070
40.09337878227234	30	88.789474	36.86235	200.0	39.0	88.78947368421052	36.86235032730301	5061	156131
41.42211580276489	31	94.333336	37.26283	200.0	46.0	94.33333333333333	37.262830253732986	5094	161225
42.75916600227356	32	94.98113	40.018623	200.0	30.0	94.98113207547169	40.018623290152796	5034	166259
44.0563600063324	33	91.01818	34.97713	200.0	43.0	91.01818181818182	34.97713066307023	5006	171265
45.44754481315613	34	91.28571	33.65938	200.0	35.0	91.28571428571429	33.6593832628088	5112	176377
46.766549825668335	35	107.12766	43.536053	200.0	37.0	107.12765957446808	43.53605354590831	5035	181412
48.14671277999878	36	91.21429	36.283466	200.0	33.0	91.21428571428571	36.28346449718339	5108	186520
49.44912576675415	37	97.30769	30.331211	200.0	44.0	97.3076923076923	30.33120915032419	5060	191580
50.81333875656128	38	97.26923	35.875378	200.0	50.0	97.26923076923077	35.875380129111996	5058	196638
52.239930868148804	39	114.72727	38.55065	200.0	57.0	114.72727272727273	38.55065359448505	5048	201686
53.62674570083618	40	96.73077	28.800453	174.0	58.0	96.73076923076923	28.80045097444415	5030	206716
54.967012882232666	41	98.54902	33.884068	200.0	48.0	98.54901960784314	33.88406631470348	5026	211742
56.326884746551514	42	102.63265	36.69994	200.0	53.0	102.63265306122449	36.699938206894	5029	216771
57.74767994880676	43	104.4898	43.05816	200.0	43.0	104.48979591836735	43.05815832008534	5120	221891
59.140018939971924	44	104.28571	36.757893	200.0	47.0	104.28571428571429	36.75789516747194	5110	227001
60.50398278236389	45	106.78723	35.18942	200.0	57.0	106.7872340425532	35.1894182415576	5019	232020
61.89925789833069	46	102.79592	37.603725	200.0	57.0	102.79591836734694	37.603722998398375	5037	237057
63.36369776725769	47	114.48889	42.612267	200.0	64.0	114.4888888888889	42.61226856315873	5152	242209
64.83873796463013	48	110.23913	34.524208	200.0	58.0	110.23913043478261	34.52421001999504	5071	247280
66.22926378250122	49	112.333336	29.886452	186.0	64.0	112.33333333333333	29.886451780029027	5055	252335
67.54076862335205	50	107.297874	38.884945	200.0	49.0	107.29787234042553	38.884944794139514	5043	257378
68.97758078575134	51	97.61539	30.637554	200.0	53.0	97.61538461538461	30.63755478679083	5076	262454
70.34377980232239	52	102.65306	31.516468	193.0	58.0	102.65306122448979	31.516468659279607	5030	267484
71.75199890136719	53	119.2381	44.149536	200.0	65.0	119.23809523809524	44.14953460565232	5008	272492
73.1542809009552	54	103.38776	35.701035	200.0	45.0	103.38775510204081	35.70103544289895	5066	277558
74.53228688240051	55	118.023254	42.387737	200.0	59.0	118.02325581395348	42.3877386681535	5075	282633
75.89814782142639	56	110.391304	38.74413	200.0	58.0	110.3913043478261	38.74413181983292	5078	287711
77.33736300468445	57	103.61224	30.058321	183.0	55.0	103.61224489795919	30.05832176295495	5077	292788
78.71338486671448	58	107.42553	37.866924	200.0	55.0	107.42553191489361	37.866925264304015	5049	297837
80.09452390670776	59	120.309525	38.019096	200.0	67.0	120.30952380952381	38.019098017430096	5053	302890
81.43558979034424	60	114.704544	34.358788	200.0	58.0	114.70454545454545	34.35878843869799	5047	307937
82.84476971626282	61	107.12766	36.81848	200.0	58.0	107.12765957446808	36.818483460208434	5035	312972
84.22635984420776	62	117.27907	37.408695	200.0	54.0	117.27906976744185	37.408695408392994	5043	318015
85.63873076438904	63	112.64445	43.745804	200.0	50.0	112.64444444444445	43.74580897033607	5069	323084
87.04194283485413	64	111.666664	36.377647	200.0	61.0	111.66666666666667	36.37764881535547	5025	328109
88.36759877204895	65	108.91304	41.657413	200.0	52.0	108.91304347826087	41.65741548212376	5010	333119
89.7580029964447	66	103.65306	33.45088	200.0	55.0	103.65306122448979	33.450878406091356	5079	338198
91.10732793807983	67	125.625	44.896374	200.0	56.0	125.625	44.89637373998038	5025	343223
92.52320694923401	68	113.2	32.74114	200.0	64.0	113.2	32.7411395987101	5094	348317
93.9095230102539	69	105.458336	32.51151	200.0	62.0	105.45833333333333	32.51150971408263	5062	353379
95.27930784225464	70	116.93023	39.21461	200.0	58.0	116.93023255813954	39.214612457328634	5028	358407
96.68053984642029	71	128.66667	37.92593	200.0	67.0	128.66666666666666	37.92592870815517	5018	363425
98.08475184440613	72	114.422226	38.268925	200.0	68.0	114.42222222222222	38.26892495594762	5149	368574
99.512770652771	73	113.68889	37.23906	200.0	60.0	113.68888888888888	37.23906086787082	5116	373690
101.14261484146118	74	107.74468	34.234158	200.0	58.0	107.74468085106383	34.23415495267374	5064	378754
102.59317088127136	75	118.209305	42.78913	200.0	60.0	118.20930232558139	42.78913040608093	5083	383837
104.06263780593872	76	109.297874	30.78955	190.0	64.0	109.29787234042553	30.789549825416223	5137	388974
105.43485283851624	77	108.23404	35.85088	200.0	56.0	108.23404255319149	35.85088073695275	5087	394061
106.9078278541565	78	121.11905	35.483196	200.0	70.0	121.11904761904762	35.48319681533539	5087	399148
108.35330486297607	79	109.19149	37.58148	200.0	56.0	109.19148936170212	37.58147931020683	5132	404280
109.85703182220459	80	120.38095	34.233757	200.0	63.0	120.38095238095238	34.23375692760999	5056	409336
111.33591389656067	81	109.55319	33.675426	200.0	57.0	109.55319148936171	33.67542731292378	5149	414485
112.81152582168579	82	104.1875	36.901703	200.0	57.0	104.1875	36.90170290221487	5001	419486
114.27649688720703	83	106.145836	38.73897	200.0	65.0	106.14583333333333	38.73897132482425	5095	424581
115.79586386680603	84	108.510635	35.727024	200.0	57.0	108.51063829787235	35.72702198046425	5100	429681
117.21943664550781	85	116.15909	34.50227	199.0	62.0	116.1590909090909	34.502268161158085	5111	434792
118.63955187797546	86	122.0	32.38413	200.0	68.0	122.0	32.38412739780205	5002	439794
120.09436869621277	87	131.17949	39.056744	200.0	65.0	131.17948717948718	39.056744908068545	5116	444910
121.49773478507996	88	117.16279	38.795788	200.0	55.0	117.16279069767442	38.79578629274668	5038	449948
122.94381475448608	89	114.59091	42.19022	200.0	61.0	114.5909090909091	42.19021761984545	5042	454990
124.33275079727173	90	119.309525	36.645985	200.0	66.0	119.30952380952381	36.64598210629847	5011	460001
125.72910284996033	91	116.76744	39.721024	200.0	72.0	116.76744186046511	39.72102554315671	5021	465022
127.16583681106567	92	118.60465	42.08084	200.0	69.0	118.6046511627907	42.08084109982843	5100	470122
128.55816388130188	93	96.88461	27.704939	172.0	56.0	96.88461538461539	27.704938358845986	5038	475160
129.9597887992859	94	119.35714	43.242294	200.0	64.0	119.35714285714286	43.242297100216604	5013	480173
131.42673778533936	95	117.40909	38.506973	200.0	57.0	117.4090909090909	38.50697586259722	5166	485339
132.8329038619995	96	117.23256	34.630165	200.0	69.0	117.23255813953489	34.630163763591	5041	490380
134.1968457698822	97	118.0	40.75908	200.0	61.0	118.0	40.75907660364002	5074	495454
135.74173283576965	98	118.30232	40.95121	200.0	62.0	118.30232558139535	40.95121026903415	5087	500541
136.9303867816925	99	130.71794	45.609238	200.0	62.0	130.71794871794873	45.60923698502688	5098	505639
