Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.6560890674591064	0	23.222221	11.751937	73.0	9.0	23.22222222222222	11.7519370612405	5016	5016
3.220858097076416	1	24.043062	11.747872	77.0	9.0	24.04306220095694	11.747872135575632	5025	10041
4.733935117721558	2	27.73224	15.381467	83.0	9.0	27.73224043715847	15.381466347598309	5075	15116
6.2779576778411865	3	28.83908	13.874539	99.0	9.0	28.839080459770116	13.87453929086498	5018	20134
7.848052978515625	4	36.398552	24.034258	200.0	11.0	36.39855072463768	24.03425690854572	5023	25157
9.370420932769775	5	37.266666	19.541864	98.0	11.0	37.266666666666666	19.541863893816384	5031	30188
10.926036834716797	6	43.0	23.83275	156.0	12.0	43.0	23.83275057562597	5031	35219
12.509812831878662	7	43.594826	19.74142	114.0	11.0	43.5948275862069	19.7414226019703	5057	40276
14.062811851501465	8	43.573914	21.412333	116.0	15.0	43.573913043478264	21.412333247987554	5011	45287
15.518021821975708	9	49.333332	22.364332	167.0	17.0	49.333333333333336	22.364333182386872	5032	50319
17.056150913238525	10	51.73196	21.43728	116.0	17.0	51.7319587628866	21.437281074674285	5018	55337
18.56754994392395	11	49.656864	20.048223	129.0	19.0	49.65686274509804	20.04822377249769	5065	60402
20.133672952651978	12	53.978493	21.012531	130.0	25.0	53.97849462365591	21.012530053261514	5020	65422
21.76721692085266	13	56.829544	21.352146	132.0	20.0	56.82954545454545	21.352145725104908	5001	70423
23.67548680305481	14	60.253014	23.144306	130.0	24.0	60.25301204819277	23.144305486873748	5001	75424
25.792282819747925	15	65.36364	28.394672	200.0	29.0	65.36363636363636	28.394671665378553	5033	80457
27.951636791229248	16	64.28205	23.0934	116.0	24.0	64.28205128205128	23.093398677087546	5014	85471
30.42744493484497	17	63.325	22.72101	150.0	21.0	63.325	22.721011751240304	5066	90537
32.268566846847534	18	64.01266	24.437725	150.0	26.0	64.0126582278481	24.43772435016889	5057	95594
34.080580711364746	19	64.97436	26.412397	160.0	27.0	64.97435897435898	26.412397224659273	5068	100662
35.98870277404785	20	59.857143	20.223833	127.0	30.0	59.857142857142854	20.223832509209135	5028	105690
37.84650683403015	21	67.95946	20.617783	133.0	35.0	67.95945945945945	20.617782399161342	5029	110719
39.695921897888184	22	62.6375	25.705664	145.0	27.0	62.6375	25.70566267867841	5011	115730
43.34721779823303	23	60.33735	20.348337	120.0	32.0	60.33734939759036	20.348338263424377	5008	120738
45.538466930389404	24	65.28205	27.292292	181.0	31.0	65.28205128205128	27.292291311339383	5092	125830
47.432482957839966	25	61.19512	24.557766	189.0	29.0	61.19512195121951	24.55776615744324	5018	130848
49.27601671218872	26	61.790123	25.427076	193.0	31.0	61.79012345679013	25.427076095182287	5005	135853
51.20357298851013	27	63.544304	22.055624	123.0	32.0	63.54430379746835	22.05562442596218	5020	140873
53.1012909412384	28	65.623375	23.062334	169.0	34.0	65.62337662337663	23.06233166540556	5053	145926
55.12186598777771	29	63.83544	22.294027	166.0	30.0	63.835443037974684	22.294025072149747	5043	150969
57.34942984580994	30	62.5375	21.287287	157.0	35.0	62.5375	21.287287139276344	5003	155972
59.63520407676697	31	62.135803	18.322054	118.0	32.0	62.135802469135804	18.322052479787647	5033	161005
62.41063904762268	32	64.20513	25.140812	200.0	31.0	64.2051282051282	25.140813163500205	5008	166013
64.32513093948364	33	64.46154	20.471802	125.0	37.0	64.46153846153847	20.47180193720653	5028	171041
