Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.4851007461547852	0	21.69697	10.372038	67.0	9.0	21.696969696969695	10.372037808764535	5012	5012
2.7763569355010986	1	21.679653	11.179042	71.0	8.0	21.67965367965368	11.179041609576092	5008	10020
4.032848834991455	2	25.68205	15.903602	112.0	9.0	25.682051282051283	15.903601781935933	5008	15028
5.317240953445435	3	28.14045	14.244946	77.0	9.0	28.140449438202246	14.244945637049645	5009	20037
6.593252897262573	4	29.327486	15.4359	95.0	10.0	29.327485380116958	15.435900437993816	5015	25052
7.856194734573364	5	32.92105	19.482626	145.0	8.0	32.921052631578945	19.482625969859413	5004	30056
9.160624980926514	6	34.07483	18.10404	114.0	9.0	34.074829931972786	18.10404113017825	5009	35065
10.474248886108398	7	38.325756	22.275988	124.0	9.0	38.32575757575758	22.2759879596303	5059	40124
11.75919485092163	8	37.69925	23.146797	133.0	11.0	37.69924812030075	23.146796969796767	5014	45138
13.092246770858765	9	44.75	25.304043	150.0	12.0	44.75	25.304044002039337	5012	50150
14.422823905944824	10	48.60577	27.417856	180.0	13.0	48.60576923076923	27.417855730706265	5055	55205
15.716184854507446	11	49.098038	27.64924	138.0	12.0	49.09803921568628	27.64924202199075	5008	60213
17.0182888507843	12	49.598038	27.825176	146.0	12.0	49.59803921568628	27.82517544081596	5059	65272
18.239454984664917	13	56.0	29.9837	140.0	18.0	56.0	29.98369927514319	5040	70312
19.538866996765137	14	55.755554	31.134588	154.0	12.0	55.75555555555555	31.134586381318805	5018	75330
20.854060888290405	15	60.595238	34.482265	177.0	18.0	60.595238095238095	34.482265644689434	5090	80420
22.12041187286377	16	65.35065	31.75301	172.0	16.0	65.35064935064935	31.753010383418967	5032	85452
23.386642932891846	17	65.58442	30.543285	169.0	14.0	65.58441558441558	30.54328444451347	5050	90502
24.67109775543213	18	67.24	34.00974	196.0	19.0	67.24	34.009739781421445	5043	95545
