Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.636260986328125	0	16.170967	6.404116	51.0	8.0	16.170967741935485	6.404116294625547	5013	5013
3.0967671871185303	1	16.395424	6.8578362	53.0	8.0	16.395424836601308	6.857835934783126	5017	10030
4.591530084609985	2	16.841751	7.130237	52.0	8.0	16.84175084175084	7.130236817191509	5002	15032
6.04144287109375	3	18.453875	8.873688	58.0	8.0	18.45387453874539	8.873687924784909	5001	20033
7.580708026885986	4	19.857143	9.845807	70.0	8.0	19.857142857142858	9.845806685947686	5004	25037
9.14053201675415	5	24.193237	12.299065	75.0	9.0	24.193236714975846	12.299065305870698	5008	30045
10.85617184638977	6	22.977064	12.369852	68.0	9.0	22.977064220183486	12.369851875341682	5009	35054
12.452820062637329	7	26.95699	16.070686	97.0	9.0	26.956989247311828	16.07068658394701	5014	40068
14.251353025436401	8	28.947977	17.288864	94.0	9.0	28.947976878612717	17.288863700246704	5008	45076
15.934861898422241	9	32.980263	21.21428	135.0	10.0	32.98026315789474	21.214279697615062	5013	50089
17.818608045578003	10	43.49565	31.332264	187.0	9.0	43.495652173913044	31.332265329235703	5002	55091
19.843743085861206	11	41.032787	25.991781	139.0	10.0	41.032786885245905	25.99178130702009	5006	60097
21.734239101409912	12	44.008774	28.127995	183.0	11.0	44.00877192982456	28.127995548555585	5017	65114
23.949418783187866	13	52.104168	34.100792	145.0	11.0	52.104166666666664	34.10079396884412	5002	70116
25.922061920166016	14	52.90625	29.985092	153.0	12.0	52.90625	29.985092867470552	5079	75195
28.037813901901245	15	53.638298	29.894087	134.0	11.0	53.638297872340424	29.894086465610545	5042	80237
30.298882007598877	16	71.87143	32.917614	184.0	18.0	71.87142857142857	32.91761205910097	5031	85268
32.459867000579834	17	65.46753	29.047468	170.0	16.0	65.46753246753246	29.047468725619257	5041	90309
34.59861397743225	18	60.285713	27.651133	141.0	20.0	60.285714285714285	27.651130790866503	5064	95373
