Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.4771718978881836	0	22.096916	12.16043	87.0	9.0	22.09691629955947	12.160430493446595	5016	5016
2.799804925918579	1	22.777273	12.517639	95.0	8.0	22.777272727272727	12.51763961986814	5011	10027
4.10809588432312	2	24.99005	14.92435	94.0	9.0	24.99004975124378	14.924349882005242	5023	15050
5.3943610191345215	3	28.146067	16.132912	99.0	9.0	28.146067415730336	16.13291043617123	5010	20060
6.642254114151001	4	30.369698	15.795367	95.0	9.0	30.36969696969697	15.79536726957939	5011	25071
7.91389799118042	5	36.608696	20.620953	114.0	11.0	36.608695652173914	20.62095275445767	5052	30123
9.18930196762085	6	35.95	24.232012	162.0	10.0	35.95	24.23201100079928	5033	35156
10.500617980957031	7	39.070312	26.928488	163.0	11.0	39.0703125	26.928488514068956	5001	40157
11.803237915039062	8	42.218487	26.060743	200.0	10.0	42.21848739495798	26.06074341402904	5024	45181
13.045167922973633	9	43.95614	26.823788	196.0	12.0	43.95614035087719	26.823788326610913	5011	50192
14.419872045516968	10	50.05	30.231564	157.0	13.0	50.05	30.23156463036606	5005	55197
15.752935886383057	11	49.568626	26.579704	173.0	13.0	49.568627450980394	26.57970248875294	5056	60253
16.971796989440918	12	57.57471	31.81109	158.0	16.0	57.57471264367816	31.81109189333434	5009	65262
18.25922679901123	13	52.40206	25.19518	129.0	14.0	52.402061855670105	25.19518027621182	5083	70345
19.49789786338806	14	54.739132	25.689987	123.0	17.0	54.73913043478261	25.689986869027642	5036	75381
20.759767055511475	15	65.05195	31.619038	166.0	19.0	65.05194805194805	31.619037543323998	5009	80390
22.03597378730774	16	69.30137	32.951057	185.0	17.0	69.3013698630137	32.951057492959116	5059	85449
23.26231598854065	17	63.886074	34.631874	200.0	16.0	63.88607594936709	34.63187503075931	5047	90496
24.54763174057007	18	68.72603	32.319576	163.0	20.0	68.72602739726027	32.319577286828014	5017	95513
25.8023579120636	19	70.61972	33.154087	177.0	20.0	70.61971830985915	33.15408593228228	5014	100527
27.06682586669922	20	76.19697	35.13533	200.0	20.0	76.1969696969697	35.135331305806396	5029	105556
28.331883907318115	21	81.09677	40.499584	200.0	29.0	81.09677419354838	40.49958569179537	5028	110584
29.592866897583008	22	74.20588	29.542372	170.0	22.0	74.20588235294117	29.54237177519446	5046	115630
30.83102583885193	23	79.703125	35.32425	200.0	28.0	79.703125	35.32424790755459	5101	120731
32.09996795654297	24	87.31035	36.01446	186.0	29.0	87.3103448275862	36.01446399882238	5064	125795
33.35323476791382	25	80.190475	31.819859	200.0	32.0	80.19047619047619	31.819858600574335	5052	130847
