Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.4259030818939209	0	24.095238	12.096457	76.0	10.0	24.095238095238095	12.096456631532588	1012	1012
0.752485990524292	1	23.880953	14.348059	67.0	9.0	23.88095238095238	14.348058406814195	1003	2015
1.0929899215698242	2	29.970589	13.5895405	66.0	14.0	29.970588235294116	13.5895402989333	1019	3034
1.4191510677337646	3	39.23077	16.878088	87.0	15.0	39.23076923076923	16.878087050528183	1020	4054
1.761646032333374	4	39.346153	20.166504	85.0	12.0	39.34615384615385	20.166503658851852	1023	5077
2.1079020500183105	5	41.72	26.138891	124.0	12.0	41.72	26.138890565592106	1043	6120
2.435683012008667	6	45.545456	27.633522	123.0	19.0	45.54545454545455	27.633522581240594	1002	7122
2.770867109298706	7	50.45	21.873444	110.0	19.0	50.45	21.87344280171734	1009	8131
3.119642972946167	8	53.35	31.867342	143.0	17.0	53.35	31.86734221738613	1067	9198
3.4352660179138184	9	48.52381	30.927902	148.0	20.0	48.523809523809526	30.92790240854188	1019	10217
3.7857160568237305	10	54.210526	16.624582	82.0	30.0	54.21052631578947	16.62458213916786	1030	11247
4.129497051239014	11	56.11111	26.17439	118.0	26.0	56.111111111111114	26.174391405190278	1010	12257
4.478928089141846	12	65.3125	26.088118	113.0	33.0	65.3125	26.08811690693677	1045	13302
4.806287050247192	13	71.71429	37.782135	177.0	20.0	71.71428571428571	37.78213593642328	1004	14306
5.136622190475464	14	56.77778	21.818838	106.0	23.0	56.77777777777778	21.81883884158508	1022	15328
5.474402189254761	15	56.842106	16.54742	87.0	27.0	56.8421052631579	16.547421990003016	1080	16408
5.808593034744263	16	67.933334	23.797665	111.0	38.0	67.93333333333334	23.797665618477982	1019	17427
6.1489880084991455	17	61.64706	22.996014	122.0	43.0	61.64705882352941	22.996012893467853	1048	18475
6.479365825653076	18	72.07143	21.389132	119.0	48.0	72.07142857142857	21.389130369399865	1009	19484
6.8059070110321045	19	63.6875	15.422057	96.0	36.0	63.6875	15.422057053130104	1019	20503
7.141268968582153	20	65.0625	33.886703	140.0	30.0	65.0625	33.88670231447728	1041	21544
7.504418134689331	21	57.333332	20.248457	123.0	33.0	57.333333333333336	20.248456731316583	1032	22576
7.884103059768677	22	79.23077	35.31649	163.0	40.0	79.23076923076923	35.3164896028728	1030	23606
8.275940179824829	23	71.5	28.447319	148.0	40.0	71.5	28.447319733148852	1001	24607
8.66532301902771	24	59.82353	18.395124	101.0	39.0	59.8235294117647	18.395124974769	1017	25624
8.997454166412354	25	67.0	18.14387	109.0	42.0	67.0	18.143869488066763	1005	26629
9.327147960662842	26	69.46667	31.945509	173.0	43.0	69.46666666666667	31.94550916100032	1042	27671
9.671574115753174	27	74.64286	24.102777	129.0	46.0	74.64285714285714	24.102777382513832	1045	28716
10.02314305305481	28	87.25	28.815866	159.0	62.0	87.25	28.815866578443664	1047	29763
10.368538856506348	29	65.25	15.809412	104.0	46.0	65.25	15.809411753762378	1044	30807
10.71874213218689	30	68.066666	21.511133	119.0	39.0	68.06666666666666	21.511134067940002	1021	31828
11.103240966796875	31	72.53333	25.163113	155.0	45.0	72.53333333333333	25.163112331788813	1088	32916
11.424446105957031	32	77.23077	23.61601	129.0	48.0	77.23076923076923	23.616011016498128	1004	33920
11.760297060012817	33	78.15385	18.932455	118.0	48.0	78.15384615384616	18.93245546204943	1016	34936
12.175108194351196	34	72.73333	18.484108	103.0	46.0	72.73333333333333	18.484107287673435	1091	36027
12.60326099395752	35	81.23077	35.68269	200.0	54.0	81.23076923076923	35.682691012167545	1056	37083
13.050303936004639	36	79.64286	27.408567	135.0	49.0	79.64285714285714	27.408567854536557	1115	38198
13.396236181259155	37	72.0	19.268776	107.0	51.0	72.0	19.26877563016691	1008	39206
13.739472150802612	38	85.083336	39.12897	200.0	54.0	85.08333333333333	39.12897122195891	1021	40227
14.104201078414917	39	75.57143	24.256704	124.0	48.0	75.57142857142857	24.25670536371419	1058	41285
14.502068042755127	40	80.57143	39.88683	200.0	47.0	80.57142857142857	39.8868297019639	1128	42413
14.843223094940186	41	77.23077	27.262693	128.0	45.0	77.23076923076923	27.26269315144457	1004	43417
15.235645055770874	42	65.5	16.774237	95.0	44.0	65.5	16.774236197216254	1048	44465
15.674005031585693	43	78.0	38.076847	197.0	50.0	78.0	38.0768453767661	1014	45479
16.155416011810303	44	84.5	32.317436	165.0	52.0	84.5	32.317435954398775	1014	46493
16.83268094062805	45	78.23077	29.438734	158.0	51.0	78.23076923076923	29.438733893536213	1017	47510
17.34851098060608	46	97.181816	44.361774	196.0	46.0	97.18181818181819	44.361773433314866	1069	48579
17.93245792388916	47	77.61539	25.56	150.0	48.0	77.61538461538461	25.560000185200614	1009	49588
18.46212100982666	48	93.818184	33.324352	165.0	56.0	93.81818181818181	33.32435140695487	1032	50620
19.08165407180786	49	93.36364	52.696857	200.0	54.0	93.36363636363636	52.69685643077725	1027	51647
19.532291173934937	50	92.181816	23.119524	154.0	73.0	92.18181818181819	23.11952414506438	1014	52661
19.95285987854004	51	80.30769	31.8612	131.0	49.0	80.3076923076923	31.861200458779894	1044	53705
20.440475940704346	52	75.21429	18.613277	114.0	48.0	75.21428571428571	18.61327702562483	1053	54758
20.84506607055664	53	84.25	28.914024	134.0	53.0	84.25	28.91402485530739	1011	55769
21.39482307434082	54	83.53846	30.55541	144.0	52.0	83.53846153846153	30.555410913530103	1086	56855
21.788615942001343	55	79.46154	28.399933	145.0	45.0	79.46153846153847	28.399933327699053	1033	57888
22.17387104034424	56	87.75	34.42171	169.0	46.0	87.75	34.421710687684694	1053	58941
22.580523014068604	57	75.0	15.1469	96.0	47.0	75.0	15.146899729930592	1050	59991
