Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.4335482120513916	0	23.857143	14.262122	84.0	12.0	23.857142857142858	14.262123378561347	1002	1002
0.7863790988922119	1	22.954546	11.97147	70.0	10.0	22.954545454545453	11.971470908058013	1010	2012
1.1017951965332031	2	27.081081	13.397012	72.0	12.0	27.08108108108108	13.397011321364822	1002	3014
1.4449501037597656	3	40.653847	29.307312	140.0	15.0	40.65384615384615	29.307313746797988	1057	4071
1.7822911739349365	4	33.866665	22.650583	122.0	11.0	33.86666666666667	22.650582528687618	1016	5087
2.139798164367676	5	33.677418	16.487312	102.0	14.0	33.67741935483871	16.48731104814654	1044	6131
2.4743082523345947	6	36.035713	12.788058	75.0	16.0	36.035714285714285	12.788058444326495	1009	7140
2.8136792182922363	7	44.869564	13.433586	68.0	15.0	44.869565217391305	13.433586551515239	1032	8172
3.1500279903411865	8	59.117645	26.470589	120.0	25.0	59.11764705882353	26.470588235294116	1005	9177
3.4970571994781494	9	56.944443	30.12469	143.0	12.0	56.94444444444444	30.12468943541571	1025	10202
3.8353841304779053	10	45.636364	14.211217	87.0	26.0	45.63636363636363	14.211216615263819	1004	11206
4.177029132843018	11	53.789474	25.266119	125.0	25.0	53.78947368421053	25.26611824760462	1022	12228
4.51945424079895	12	50.8	19.446337	100.0	20.0	50.8	19.446336415890784	1016	13244
4.865015029907227	13	51.65	17.584866	92.0	25.0	51.65	17.584865652031578	1033	14277
5.183534145355225	14	58.11111	16.11724	87.0	29.0	58.111111111111114	16.1172402134722	1046	15323
5.493695020675659	15	59.0	15.411989	96.0	35.0	59.0	15.411989221534833	1003	16326
5.827018976211548	16	63.3125	28.219494	141.0	30.0	63.3125	28.219494037810104	1013	17339
6.178205251693726	17	70.53333	19.693878	119.0	39.0	70.53333333333333	19.693879477870503	1058	18397
6.515498161315918	18	64.4375	23.323725	122.0	35.0	64.4375	23.32372383968735	1031	19428
6.849456310272217	19	60.058823	13.4053135	82.0	39.0	60.05882352941177	13.405313205790035	1021	20449
7.224399089813232	20	73.86667	31.780218	167.0	36.0	73.86666666666666	31.78021746656593	1108	21557
7.584194183349609	21	63.875	18.573755	107.0	42.0	63.875	18.57375500538327	1022	22579
7.9947731494903564	22	77.07692	41.40134	197.0	33.0	77.07692307692308	41.40134062946706	1002	23581
8.381177186965942	23	55.61111	15.330214	92.0	35.0	55.611111111111114	15.330213048055315	1001	24582
8.756284236907959	24	74.57143	21.642267	109.0	44.0	74.57142857142857	21.642267790184114	1044	25626
9.122730016708374	25	72.53333	23.502813	124.0	43.0	72.53333333333333	23.502813070401217	1088	26714
9.459337949752808	26	63.625	14.216517	92.0	34.0	63.625	14.2165176819079	1018	27732
9.789019107818604	27	71.57143	24.51447	136.0	42.0	71.57142857142857	24.514468863784696	1002	28734
10.154741048812866	28	79.23077	32.57926	149.0	44.0	79.23076923076923	32.579261563511054	1030	29764
10.496406078338623	29	78.84615	20.868992	138.0	56.0	78.84615384615384	20.868991180682603	1025	30789
10.832287073135376	30	71.5	26.141785	129.0	33.0	71.5	26.141783740648936	1001	31790
11.171818971633911	31	69.066666	21.514233	119.0	45.0	69.06666666666666	21.514233014965285	1036	32826
11.48874807357788	32	77.30769	22.37232	134.0	48.0	77.3076923076923	22.372320176038322	1005	33831
11.845591068267822	33	87.583336	28.842844	148.0	51.0	87.58333333333333	28.84284525185097	1051	34882
12.249296188354492	34	78.07692	22.141022	121.0	52.0	78.07692307692308	22.141021929238175	1015	35897
12.660820007324219	35	74.07143	29.042986	123.0	39.0	74.07142857142857	29.042983627017104	1037	36934
13.075999975204468	36	96.454544	40.05987	190.0	61.0	96.45454545454545	40.059872546349325	1061	37995
13.417604207992554	37	92.63636	30.60978	162.0	50.0	92.63636363636364	30.6097807520072	1019	39014
13.75904631614685	38	78.30769	31.379524	176.0	44.0	78.3076923076923	31.379524473978535	1018	40032
14.113551139831543	39	69.066666	22.359089	125.0	42.0	69.06666666666666	22.359089625673242	1036	41068
14.450725078582764	40	71.5	20.325037	114.0	44.0	71.5	20.32503733962481	1001	42069
14.806013345718384	41	112.888885	45.68356	200.0	59.0	112.88888888888889	45.683560000518646	1016	43085
15.185169219970703	42	79.15385	29.669579	132.0	45.0	79.15384615384616	29.669580780129653	1029	44114
15.610280275344849	43	91.0	44.047493	187.0	44.0	91.0	44.04749502732043	1001	45115
16.090795040130615	44	79.38461	39.267403	196.0	41.0	79.38461538461539	39.26740370947435	1032	46147
16.761855125427246	45	80.57143	24.353685	128.0	49.0	80.57142857142857	24.353686390695078	1128	47275
17.222716331481934	46	78.15385	39.88608	191.0	46.0	78.15384615384616	39.88608038255982	1016	48291
17.898088932037354	47	75.78571	24.425333	147.0	53.0	75.78571428571429	24.425333954226915	1061	49352
18.42003607749939	48	72.14286	26.016087	126.0	40.0	72.14285714285714	26.016086075616325	1010	50362
19.044739246368408	49	95.72727	41.67426	173.0	46.0	95.72727272727273	41.674258261580285	1053	51415
19.51292634010315	50	68.53333	19.252243	108.0	47.0	68.53333333333333	19.252243736481443	1028	52443
19.919621229171753	51	78.0	24.532553	136.0	52.0	78.0	24.53255294188018	1014	53457
20.38566827774048	52	66.86667	16.48784	94.0	46.0	66.86666666666666	16.487840637539197	1003	54460
20.847793340682983	53	86.75	32.616776	160.0	62.0	86.75	32.616777380156165	1041	55501
21.419748067855835	54	75.5	19.3898	116.0	48.0	75.5	19.389798495969103	1057	56558
