Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.4536151885986328	0	17.534483	6.8637366	38.0	9.0	17.53448275862069	6.863736584752881	1017	1017
0.8453330993652344	1	23.627907	11.675901	63.0	10.0	23.627906976744185	11.675900952865012	1016	2033
1.2377679347991943	2	24.093023	13.993045	84.0	10.0	24.093023255813954	13.993044706648009	1036	3069
1.6421401500701904	3	30.818182	13.166658	70.0	11.0	30.818181818181817	13.166657948876006	1017	4086
2.0348522663116455	4	32.40625	14.770874	63.0	12.0	32.40625	14.770873736428053	1037	5123
2.4217841625213623	5	32.35484	18.643599	86.0	12.0	32.354838709677416	18.643598550426614	1003	6126
2.842233180999756	6	42.75	21.02231	114.0	12.0	42.75	21.022309578160055	1026	7152
3.240643262863159	7	36.785713	16.373667	77.0	12.0	36.785714285714285	16.373666015144874	1030	8182
3.7042391300201416	8	49.909092	23.484829	116.0	19.0	49.90909090909091	23.484828934498218	1098	9280
4.127357006072998	9	44.913044	24.604548	135.0	12.0	44.91304347826087	24.604547199880614	1033	10313
4.609601020812988	10	57.105263	22.524593	91.0	24.0	57.10526315789474	22.524594129977604	1085	11398
5.128976106643677	11	64.25	39.59877	198.0	21.0	64.25	39.59876892025812	1028	12426
5.610430002212524	12	76.42857	37.16895	156.0	17.0	76.42857142857143	37.16894688103091	1070	13496
6.086221218109131	13	56.666668	35.197853	163.0	18.0	56.666666666666664	35.19785346990479	1020	14516
6.555755138397217	14	50.95238	18.949749	85.0	24.0	50.95238095238095	18.949748560905547	1070	15586
7.00114107131958	15	57.333332	22.050446	118.0	23.0	57.333333333333336	22.050447211388306	1032	16618
7.472510099411011	16	60.82353	30.93301	140.0	16.0	60.8235294117647	30.933011671556724	1034	17652
7.975393056869507	17	71.066666	28.35129	144.0	36.0	71.06666666666666	28.3512884284922	1066	18718
8.40583610534668	18	53.736843	13.579559	83.0	38.0	53.73684210526316	13.579559349734586	1021	19739
8.883524179458618	19	70.333336	23.139193	107.0	17.0	70.33333333333333	23.13919234161431	1055	20794
9.39028000831604	20	75.21429	24.477917	142.0	39.0	75.21428571428571	24.477915911019444	1053	21847
9.89484715461731	21	78.53846	42.610245	200.0	35.0	78.53846153846153	42.61024684385992	1021	22868
10.39369511604309	22	71.333336	28.59293	126.0	35.0	71.33333333333333	28.592928418676454	1070	23938
10.84212613105774	23	63.0625	17.20272	107.0	35.0	63.0625	17.202720533392384	1009	24947
11.399680137634277	24	80.78571	27.651344	140.0	43.0	80.78571428571429	27.65134605720868	1131	26078
