Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.6634979248046875	0	15.705329	5.9917135	41.0	8.0	15.705329153605016	5.991713436683358	5010	5010
3.096388101577759	1	16.559603	7.038312	45.0	8.0	16.55960264900662	7.038312173576006	5001	10011
4.507809162139893	2	17.088737	7.4269347	49.0	8.0	17.088737201365188	7.426934845814552	5007	15018
5.9554219245910645	3	17.566433	7.5387664	59.0	9.0	17.566433566433567	7.538766422211495	5024	20042
7.474685192108154	4	20.169355	11.016645	76.0	8.0	20.169354838709676	11.016645597863635	5002	25044
9.002548933029175	5	21.331915	10.303503	65.0	8.0	21.33191489361702	10.30350294457798	5013	30057
10.870774030685425	6	26.129534	16.99829	108.0	9.0	26.129533678756477	16.998287273983394	5043	35100
12.478617191314697	7	26.92473	17.273722	182.0	8.0	26.9247311827957	17.273720831927044	5008	40108
14.3199622631073	8	31.31875	20.539711	129.0	9.0	31.31875	20.539709064090953	5011	45119
16.093690156936646	9	36.77941	27.748526	187.0	8.0	36.779411764705884	27.748527034694213	5002	50121
17.864314079284668	10	40.66129	25.090446	148.0	11.0	40.66129032258065	25.090445134447993	5042	55163
20.004561185836792	11	48.611652	32.34019	164.0	11.0	48.61165048543689	32.340192015601815	5007	60170
21.818652153015137	12	44.070175	29.413185	167.0	12.0	44.07017543859649	29.413184565514335	5024	65194
23.869168281555176	13	47.037384	26.083591	148.0	13.0	47.03738317757009	26.08359144529278	5033	70227
25.83002209663391	14	53.542553	30.839207	159.0	14.0	53.54255319148936	30.8392071860512	5033	75260
27.855359077453613	15	48.68932	26.786474	152.0	13.0	48.689320388349515	26.7864728671832	5015	80275
29.88684606552124	16	58.847057	24.839962	118.0	14.0	58.84705882352941	24.839961107458866	5002	85277
31.98448896408081	17	58.895348	29.345982	200.0	15.0	58.895348837209305	29.345983073544012	5065	90342
34.14074492454529	18	68.73972	33.596325	162.0	15.0	68.73972602739725	33.59632538503272	5018	95360
36.22585391998291	19	65.85714	27.185614	136.0	21.0	65.85714285714286	27.185612259330426	5071	100431
38.641618967056274	20	77.215385	39.37062	200.0	18.0	77.21538461538462	39.370622514252474	5019	105450
40.782432079315186	21	71.51428	25.387703	147.0	27.0	71.51428571428572	25.387703917528295	5006	110456
43.15519309043884	22	68.24324	33.18898	185.0	26.0	68.24324324324324	33.18898010322378	5050	115506
45.36808228492737	23	71.12676	31.895042	200.0	30.0	71.12676056338029	31.895043359658576	5050	120556
47.9234139919281	24	72.82609	27.18	154.0	32.0	72.82608695652173	27.179999318413536	5025	125581
50.26955008506775	25	72.28571	24.42899	166.0	29.0	72.28571428571429	24.42898913594424	5060	130641
52.62689208984375	26	76.045456	28.97775	194.0	34.0	76.04545454545455	28.977751035862305	5019	135660
55.18314814567566	27	81.32258	33.89156	200.0	36.0	81.3225806451613	33.89156056028165	5042	140702
57.612876176834106	28	77.06154	28.99118	170.0	36.0	77.06153846153846	28.991180050319773	5009	145711
60.0383141040802	29	77.03077	30.11566	163.0	33.0	77.03076923076924	30.11565870785967	5007	150718
62.40093111991882	30	69.0137	20.865187	137.0	35.0	69.01369863013699	20.865185758365392	5038	155756
64.94654631614685	31	74.77941	28.644293	177.0	32.0	74.77941176470588	28.644291900438187	5085	160841
67.41025304794312	32	76.242424	28.545052	200.0	34.0	76.24242424242425	28.54505243234759	5032	165873
69.81400394439697	33	77.30769	29.086039	200.0	36.0	77.3076923076923	29.086038457240864	5025	170898
72.11781191825867	34	73.246376	25.048014	164.0	38.0	73.2463768115942	25.04801522242133	5054	175952
74.59270191192627	35	78.25	34.51268	200.0	37.0	78.25	34.5126788296707	5008	180960
76.89013409614563	36	75.43284	24.266077	176.0	38.0	75.43283582089552	24.26607722518039	5054	186014
79.28512406349182	37	74.86567	28.450478	200.0	42.0	74.86567164179104	28.4504783278983	5016	191030
81.6999671459198	38	76.121216	32.445065	200.0	36.0	76.12121212121212	32.44506553111953	5024	196054
84.0684700012207	39	77.46154	26.75247	195.0	37.0	77.46153846153847	26.752470438376584	5035	201089
86.49760413169861	40	80.0	27.018513	200.0	46.0	80.0	27.018512172212592	5040	206129
88.92445421218872	41	84.01667	29.636965	200.0	45.0	84.01666666666667	29.636965469194415	5041	211170
91.3881242275238	42	76.71212	23.024864	162.0	48.0	76.71212121212122	23.024864788544626	5063	216233
93.84746718406677	43	80.07937	28.348345	156.0	43.0	80.07936507936508	28.348344251809454	5045	221278
96.27959704399109	44	82.03278	32.709835	180.0	38.0	82.0327868852459	32.70983569585246	5004	226282
98.80256009101868	45	83.57377	28.870802	160.0	44.0	83.57377049180327	28.87080266357569	5098	231380
101.45312213897705	46	81.25397	25.641588	149.0	40.0	81.25396825396825	25.641588400127084	5119	236499
103.92658925056458	47	84.79661	30.289438	200.0	40.0	84.79661016949153	30.289439710905423	5003	241502
106.38159108161926	48	77.33846	24.518927	143.0	37.0	77.33846153846154	24.51892639328423	5027	246529
108.77526497840881	49	77.13636	25.60178	168.0	47.0	77.13636363636364	25.601779272706313	5091	251620
111.50146913528442	50	82.44262	34.711708	200.0	41.0	82.44262295081967	34.71170473455813	5029	256649
113.81454014778137	51	80.25397	19.410328	128.0	46.0	80.25396825396825	19.41032964561326	5056	261705
116.25510716438293	52	83.96667	26.493374	192.0	46.0	83.96666666666667	26.49337443378795	5038	266743
118.69197916984558	53	82.42623	23.936707	150.0	43.0	82.42622950819673	23.93670548321028	5028	271771
